type,values,model,period,lambda
costs,0.09999799056547908,cap,dotcom,0.97
peak_to_through,2.263367789473767,cap,dotcom,0.97
max_1d,1.0991680211123749,cap,dotcom,0.97
max_5d,1.22015453359756,cap,dotcom,0.97
max_30d,1.7338244278071597,cap,dotcom,0.97
max_ltm,1.5388911329700967,cap,dotcom,0.97
avg_ltm,1.2483791181060544,cap,dotcom,0.97
n_breaches,2,buffer,dotcom,0.97
N_observations,512,buffer,dotcom,0.97
perc_breaches,0.00390625,buffer,dotcom,0.97
conf_level,0.99609375,buffer,dotcom,0.97
avg_shortfall,-0.025457683624079096,buffer,dotcom,0.97
max_shortfall,-0.033073763832734804,buffer,dotcom,0.97
costs,0.11711835847770144,buffer,dotcom,0.97
peak_to_through,2.231007451249014,buffer,dotcom,0.97
max_1d,1.200844469667719,buffer,dotcom,0.97
max_5d,1.2417077280939544,buffer,dotcom,0.97
max_30d,1.4821645218264878,buffer,dotcom,0.97
max_ltm,1.2339306738848008,buffer,dotcom,0.97
avg_ltm,1.232521790130439,buffer,dotcom,0.97
n_breaches,4,cap_floor,dotcom,0.97
N_observations,512,cap_floor,dotcom,0.97
perc_breaches,0.0078125,cap_floor,dotcom,0.97
conf_level,0.9921875,cap_floor,dotcom,0.97
avg_shortfall,-0.020150266249271884,cap_floor,dotcom,0.97
max_shortfall,-0.0347746362770569,cap_floor,dotcom,0.97
costs,0.10040772592590005,cap_floor,dotcom,0.97
peak_to_through,2.035012096519095,cap_floor,dotcom,0.97
max_1d,1.0991680211123749,cap_floor,dotcom,0.97
max_5d,1.22015453359756,cap_floor,dotcom,0.97
max_30d,1.7338244278071597,cap_floor,dotcom,0.97
max_ltm,1.3846323473741395,cap_floor,dotcom,0.97
avg_ltm,1.2098144217070652,cap_floor,dotcom,0.97
n_breaches,4,speed_floor,dotcom,0.97
N_observations,512,speed_floor,dotcom,0.97
perc_breaches,0.0078125,speed_floor,dotcom,0.97
conf_level,0.9921875,speed_floor,dotcom,0.97
avg_shortfall,-0.01972504813819136,speed_floor,dotcom,0.97
max_shortfall,-0.033073763832734804,speed_floor,dotcom,0.97
costs,0.10427514922078018,speed_floor,dotcom,0.97
peak_to_through,2.5073958217433363,speed_floor,dotcom,0.97
max_1d,1.200844469667719,speed_floor,dotcom,0.97
max_5d,1.2417077280939544,speed_floor,dotcom,0.97
max_30d,1.5905690112311448,speed_floor,dotcom,0.97
max_ltm,1.3846323473741395,speed_floor,dotcom,0.97
avg_ltm,1.2060581030647592,speed_floor,dotcom,0.97
kpf,1,baseline,all,0.97
kpf,1,floor,all,0.97
kpf,1,cap,all,0.97
kpf,1,speed,all,0.97
kpf,1,buffer,all,0.97
kpf,1,speed_floor,all,0.97
kpf,1,cap_floor,all,0.97
n_breaches,22,baseline,all,0.975
N_observations,5549,baseline,all,0.975
perc_breaches,0.003964678320418093,baseline,all,0.975
conf_level,0.9960353216795819,baseline,all,0.975
avg_shortfall,-0.011846736949954332,baseline,all,0.975
max_shortfall,-0.05594073659024623,baseline,all,0.975
costs,0.07487554564119647,baseline,all,0.975
peak_to_through,4.795528137045062,baseline,all,0.975
max_1d,1.1842582686728258,baseline,all,0.975
max_5d,1.6574856272964207,baseline,all,0.975
max_30d,2.5872363746942724,baseline,all,0.975
max_ltm,1.5702561188945292,baseline,all,0.975
avg_ltm,1.1663558654993549,baseline,all,0.975
n_breaches,22,speed,all,0.975
N_observations,5549,speed,all,0.975
perc_breaches,0.003964678320418093,speed,all,0.975
conf_level,0.9960353216795819,speed,all,0.975
avg_shortfall,-0.017111130055332133,speed,all,0.975
max_shortfall,-0.09395729523430144,speed,all,0.975
costs,0.07468082378286187,speed,all,0.975
peak_to_through,4.795528137045062,speed,all,0.975
max_1d,1.1842582686728258,speed,all,0.975
max_5d,1.3946800420650514,speed,all,0.975
max_30d,1.5546016050730718,speed,all,0.975
max_ltm,2.5638435706445346,speed,all,0.975
avg_ltm,1.2770165069855026,speed,all,0.975
n_breaches,12,floor,all,0.975
N_observations,5549,floor,all,0.975
perc_breaches,0.002162551811137142,floor,all,0.975
conf_level,0.9978374481888629,floor,all,0.975
avg_shortfall,-0.016972649997156662,floor,all,0.975
max_shortfall,-0.05594073659024623,floor,all,0.975
costs,0.08301561727948946,floor,all,0.975
peak_to_through,2.512221615427573,floor,all,0.975
max_1d,1.1842582686728258,floor,all,0.975
max_5d,1.4311946466158216,floor,all,0.975
max_30d,1.7827398822697846,floor,all,0.975
max_ltm,1.5702561188945292,floor,all,0.975
avg_ltm,1.1866398509432947,floor,all,0.975
n_breaches,22,cap,all,0.975
N_observations,5549,cap,all,0.975
perc_breaches,0.003964678320418093,cap,all,0.975
conf_level,0.9960353216795819,cap,all,0.975
avg_shortfall,-0.01202242282825622,cap,all,0.975
max_shortfall,-0.05594073659024623,cap,all,0.975
costs,0.07443393934509072,cap,all,0.975
peak_to_through,4.454743480599283,cap,all,0.975
max_1d,1.1583607789428445,cap,all,0.975
max_5d,1.6574856272964207,cap,all,0.975
max_30d,2.5872363746942724,cap,all,0.975
max_ltm,1.5702561188945292,cap,all,0.975
avg_ltm,1.1678778868465274,cap,all,0.975
n_breaches,6,buffer,all,0.975
N_observations,5549,buffer,all,0.975
perc_breaches,0.001081275905568571,buffer,all,0.975
conf_level,0.9989187240944314,buffer,all,0.975
avg_shortfall,-0.016208639541823156,buffer,all,0.975
max_shortfall,-0.03141634538393606,buffer,all,0.975
costs,0.08987447583810325,buffer,all,0.975
peak_to_through,3.83642250963605,buffer,all,0.975
max_1d,1.1842582686728258,buffer,all,0.975
max_5d,1.6574856272964205,buffer,all,0.975
max_30d,2.5872363746942724,buffer,all,0.975
max_ltm,1.2562048951156233,buffer,all,0.975
avg_ltm,1.1578776924868694,buffer,all,0.975
n_breaches,12,cap_floor,all,0.975
N_observations,5549,cap_floor,all,0.975
perc_breaches,0.002162551811137142,cap_floor,all,0.975
conf_level,0.9978374481888629,cap_floor,all,0.975
avg_shortfall,-0.017294740774043457,cap_floor,all,0.975
max_shortfall,-0.05594073659024623,cap_floor,all,0.975
costs,0.08257401098338371,cap_floor,all,0.975
peak_to_through,2.0394559469035984,cap_floor,all,0.975
max_1d,1.1583607789428445,cap_floor,all,0.975
max_5d,1.4311946466158216,cap_floor,all,0.975
max_30d,1.7715348653703429,cap_floor,all,0.975
max_ltm,1.5702561188945292,cap_floor,all,0.975
avg_ltm,1.189430223413111,cap_floor,all,0.975
n_breaches,12,speed_floor,all,0.975
N_observations,5549,speed_floor,all,0.975
perc_breaches,0.002162551811137142,speed_floor,all,0.975
conf_level,0.9978374481888629,speed_floor,all,0.975
avg_shortfall,-0.016972649997156662,speed_floor,all,0.975
max_shortfall,-0.05594073659024623,speed_floor,all,0.975
costs,0.08296408121913057,speed_floor,all,0.975
peak_to_through,2.512221615427573,speed_floor,all,0.975
max_1d,1.1842582686728258,speed_floor,all,0.975
max_5d,1.4311946466158216,speed_floor,all,0.975
max_30d,1.5546016050730718,speed_floor,all,0.975
max_ltm,1.5702561188945292,speed_floor,all,0.975
avg_ltm,1.1866398509432947,speed_floor,all,0.975
n_breaches,5,baseline,covid,0.975
N_observations,252,baseline,covid,0.975
perc_breaches,0.01984126984126984,baseline,covid,0.975
conf_level,0.9801587301587301,baseline,covid,0.975
avg_shortfall,-0.016678397329768606,baseline,covid,0.975
max_shortfall,-0.05594073659024623,baseline,covid,0.975
costs,0.08636132576911959,baseline,covid,0.975
peak_to_through,3.536164750853242,baseline,covid,0.975
max_1d,1.1510441467709625,baseline,covid,0.975
max_5d,1.6574856272964207,baseline,covid,0.975
max_30d,2.5872363746942724,baseline,covid,0.975
max_ltm,1.5702561188945292,baseline,covid,0.975
avg_ltm,1.2042407741447272,baseline,covid,0.975
n_breaches,5,speed,covid,0.975
N_observations,252,speed,covid,0.975
perc_breaches,0.01984126984126984,speed,covid,0.975
conf_level,0.9801587301587301,speed,covid,0.975
avg_shortfall,-0.039841726993430936,speed,covid,0.975
max_shortfall,-0.09395729523430144,speed,covid,0.975
costs,0.08307228004131352,speed,covid,0.975
peak_to_through,3.2742353035683616,speed,covid,0.975
max_1d,1.1284528626230554,speed,covid,0.975
max_5d,1.344119306359397,speed,covid,0.975
max_30d,1.5546016050730718,speed,covid,0.975
max_ltm,2.5638435706445346,speed,covid,0.975
avg_ltm,1.6911475966837777,speed,covid,0.975
n_breaches,3,floor,covid,0.975
N_observations,252,floor,covid,0.975
perc_breaches,0.011904761904761904,floor,covid,0.975
conf_level,0.9880952380952381,floor,covid,0.975
avg_shortfall,-0.024898520184277753,floor,covid,0.975
max_shortfall,-0.05594073659024623,floor,covid,0.975
costs,0.09205872048060419,floor,covid,0.975
peak_to_through,1.7246815653861893,floor,covid,0.975
max_1d,1.1215750194295933,floor,covid,0.975
max_5d,1.4311946466158216,floor,covid,0.975
max_30d,1.7246815653861893,floor,covid,0.975
max_ltm,1.5702561188945292,floor,covid,0.975
avg_ltm,1.2538479483549259,floor,covid,0.975
n_breaches,5,cap,covid,0.975
N_observations,252,cap,covid,0.975
perc_breaches,0.01984126984126984,cap,covid,0.975
conf_level,0.9801587301587301,cap,covid,0.975
avg_shortfall,-0.016678397329768606,cap,covid,0.975
max_shortfall,-0.05594073659024623,cap,covid,0.975
costs,0.08636132576911959,cap,covid,0.975
peak_to_through,3.536164750853242,cap,covid,0.975
max_1d,1.1510441467709625,cap,covid,0.975
max_5d,1.6574856272964207,cap,covid,0.975
max_30d,2.5872363746942724,cap,covid,0.975
max_ltm,1.5702561188945292,cap,covid,0.975
avg_ltm,1.2042407741447272,cap,covid,0.975
n_breaches,1,buffer,covid,0.975
N_observations,252,buffer,covid,0.975
perc_breaches,0.003968253968253968,buffer,covid,0.975
conf_level,0.996031746031746,buffer,covid,0.975
avg_shortfall,-0.03141634538393606,buffer,covid,0.975
max_shortfall,-0.03141634538393606,buffer,covid,0.975
costs,0.1046291964755754,buffer,covid,0.975
peak_to_through,2.98050472440745,buffer,covid,0.975
max_1d,1.1510441467709625,buffer,covid,0.975
max_5d,1.6574856272964205,buffer,covid,0.975
max_30d,2.5872363746942724,buffer,covid,0.975
max_ltm,1.2562048951156233,buffer,covid,0.975
avg_ltm,1.2562048951156233,buffer,covid,0.975
n_breaches,3,cap_floor,covid,0.975
N_observations,252,cap_floor,covid,0.975
perc_breaches,0.011904761904761904,cap_floor,covid,0.975
conf_level,0.9880952380952381,cap_floor,covid,0.975
avg_shortfall,-0.024898520184277753,cap_floor,covid,0.975
max_shortfall,-0.05594073659024623,cap_floor,covid,0.975
costs,0.09205872048060419,cap_floor,covid,0.975
peak_to_through,1.7246815653861893,cap_floor,covid,0.975
max_1d,1.1215750194295933,cap_floor,covid,0.975
max_5d,1.4311946466158216,cap_floor,covid,0.975
max_30d,1.7246815653861893,cap_floor,covid,0.975
max_ltm,1.5702561188945292,cap_floor,covid,0.975
avg_ltm,1.2538479483549259,cap_floor,covid,0.975
n_breaches,3,speed_floor,covid,0.975
N_observations,252,speed_floor,covid,0.975
perc_breaches,0.011904761904761904,speed_floor,covid,0.975
conf_level,0.9880952380952381,speed_floor,covid,0.975
avg_shortfall,-0.024898520184277753,speed_floor,covid,0.975
max_shortfall,-0.05594073659024623,speed_floor,covid,0.975
costs,0.09185423161832132,speed_floor,covid,0.975
peak_to_through,1.6383681090175453,speed_floor,covid,0.975
max_1d,1.1215750194295933,speed_floor,covid,0.975
max_5d,1.4311946466158216,speed_floor,covid,0.975
max_30d,1.5546016050730715,speed_floor,covid,0.975
max_ltm,1.5702561188945292,speed_floor,covid,0.975
avg_ltm,1.2538479483549259,speed_floor,covid,0.975
n_breaches,1,baseline,financialcrisis,0.975
N_observations,462,baseline,financialcrisis,0.975
perc_breaches,0.0021645021645021645,baseline,financialcrisis,0.975
conf_level,0.9978354978354979,baseline,financialcrisis,0.975
avg_shortfall,-0.0014372483207767892,baseline,financialcrisis,0.975
max_shortfall,-0.0014372483207767892,baseline,financialcrisis,0.975
costs,0.07503351707322078,baseline,financialcrisis,0.975
peak_to_through,4.399403300229412,baseline,financialcrisis,0.975
max_1d,1.1583607789428445,baseline,financialcrisis,0.975
max_5d,1.3946800420650514,baseline,financialcrisis,0.975
max_30d,1.7715348653703429,baseline,financialcrisis,0.975
max_ltm,1.040630665859795,baseline,financialcrisis,0.975
avg_ltm,1.040630665859795,baseline,financialcrisis,0.975
n_breaches,1,speed,financialcrisis,0.975
N_observations,462,speed,financialcrisis,0.975
perc_breaches,0.0021645021645021645,speed,financialcrisis,0.975
conf_level,0.9978354978354979,speed,financialcrisis,0.975
avg_shortfall,-0.0014372483207767892,speed,financialcrisis,0.975
max_shortfall,-0.0014372483207767892,speed,financialcrisis,0.975
costs,0.07481685226768367,speed,financialcrisis,0.975
peak_to_through,4.399403300229412,speed,financialcrisis,0.975
max_1d,1.124451931808253,speed,financialcrisis,0.975
max_5d,1.3946800420650514,speed,financialcrisis,0.975
max_30d,1.5546016050730718,speed,financialcrisis,0.975
max_ltm,1.040630665859795,speed,financialcrisis,0.975
avg_ltm,1.040630665859795,speed,financialcrisis,0.975
n_breaches,0,floor,financialcrisis,0.975
N_observations,462,floor,financialcrisis,0.975
perc_breaches,0,floor,financialcrisis,0.975
conf_level,1,floor,financialcrisis,0.975
avg_shortfall,NA,floor,financialcrisis,0.975
max_shortfall,Inf,floor,financialcrisis,0.975
costs,0.08681709942410543,floor,financialcrisis,0.975
peak_to_through,2.195472852754336,floor,financialcrisis,0.975
max_1d,1.1583607789428445,floor,financialcrisis,0.975
max_5d,1.3902554451722304,floor,financialcrisis,0.975
max_30d,1.7715348653703429,floor,financialcrisis,0.975
max_ltm,-Inf,floor,financialcrisis,0.975
avg_ltm,NA,floor,financialcrisis,0.975
n_breaches,1,cap,financialcrisis,0.975
N_observations,462,cap,financialcrisis,0.975
perc_breaches,0.0021645021645021645,cap,financialcrisis,0.975
conf_level,0.9978354978354979,cap,financialcrisis,0.975
avg_shortfall,-0.0014372483207767892,cap,financialcrisis,0.975
max_shortfall,-0.0014372483207767892,cap,financialcrisis,0.975
costs,0.07451068542460358,cap,financialcrisis,0.975
peak_to_through,4.086768466402971,cap,financialcrisis,0.975
max_1d,1.1583607789428445,cap,financialcrisis,0.975
max_5d,1.3946800420650514,cap,financialcrisis,0.975
max_30d,1.7715348653703429,cap,financialcrisis,0.975
max_ltm,1.040630665859795,cap,financialcrisis,0.975
avg_ltm,1.040630665859795,cap,financialcrisis,0.975
n_breaches,0,buffer,financialcrisis,0.975
N_observations,462,buffer,financialcrisis,0.975
perc_breaches,0,buffer,financialcrisis,0.975
conf_level,1,buffer,financialcrisis,0.975
avg_shortfall,NA,buffer,financialcrisis,0.975
max_shortfall,Inf,buffer,financialcrisis,0.975
costs,0.08519559772998271,buffer,financialcrisis,0.975
peak_to_through,3.5195226401835304,buffer,financialcrisis,0.975
max_1d,1.1244519318082529,buffer,financialcrisis,0.975
max_5d,1.3946800420650511,buffer,financialcrisis,0.975
max_30d,1.4984729071705616,buffer,financialcrisis,0.975
max_ltm,-Inf,buffer,financialcrisis,0.975
avg_ltm,NA,buffer,financialcrisis,0.975
n_breaches,0,cap_floor,financialcrisis,0.975
N_observations,462,cap_floor,financialcrisis,0.975
perc_breaches,0,cap_floor,financialcrisis,0.975
conf_level,1,cap_floor,financialcrisis,0.975
avg_shortfall,NA,cap_floor,financialcrisis,0.975
max_shortfall,Inf,cap_floor,financialcrisis,0.975
costs,0.08629426777548822,cap_floor,financialcrisis,0.975
peak_to_through,2.0394559469035984,cap_floor,financialcrisis,0.975
max_1d,1.1583607789428445,cap_floor,financialcrisis,0.975
max_5d,1.3902554451722304,cap_floor,financialcrisis,0.975
max_30d,1.7715348653703429,cap_floor,financialcrisis,0.975
max_ltm,-Inf,cap_floor,financialcrisis,0.975
avg_ltm,NA,cap_floor,financialcrisis,0.975
n_breaches,0,speed_floor,financialcrisis,0.975
N_observations,462,speed_floor,financialcrisis,0.975
perc_breaches,0,speed_floor,financialcrisis,0.975
conf_level,1,speed_floor,financialcrisis,0.975
avg_shortfall,NA,speed_floor,financialcrisis,0.975
max_shortfall,Inf,speed_floor,financialcrisis,0.975
costs,0.08661851106943445,speed_floor,financialcrisis,0.975
peak_to_through,2.195472852754336,speed_floor,financialcrisis,0.975
max_1d,1.1421129384316835,speed_floor,financialcrisis,0.975
max_5d,1.370754915498266,speed_floor,financialcrisis,0.975
max_30d,1.5546016050730718,speed_floor,financialcrisis,0.975
max_ltm,-Inf,speed_floor,financialcrisis,0.975
avg_ltm,NA,speed_floor,financialcrisis,0.975
n_breaches,3,baseline,dotcom,0.975
N_observations,512,baseline,dotcom,0.975
perc_breaches,0.005859375,baseline,dotcom,0.975
conf_level,0.994140625,baseline,dotcom,0.975
avg_shortfall,-0.028494968924315085,baseline,dotcom,0.975
max_shortfall,-0.03380980401098458,baseline,dotcom,0.975
costs,0.10407241377840522,baseline,dotcom,0.975
peak_to_through,2.8208555064664234,baseline,dotcom,0.975
max_1d,1.1842582686728258,baseline,dotcom,0.975
max_5d,1.2635313415380363,baseline,dotcom,0.975
max_30d,1.7827398822697846,baseline,dotcom,0.975
max_ltm,1.5521730874107436,baseline,dotcom,0.975
avg_ltm,1.3303380698404141,baseline,dotcom,0.975
n_breaches,3,speed,dotcom,0.975
N_observations,512,speed,dotcom,0.975
perc_breaches,0.005859375,speed,dotcom,0.975
conf_level,0.994140625,speed,dotcom,0.975
avg_shortfall,-0.028494968924315085,speed,dotcom,0.975
max_shortfall,-0.03380980401098458,speed,dotcom,0.975
costs,0.10379738472537921,speed,dotcom,0.975
peak_to_through,2.8208555064664234,speed,dotcom,0.975
max_1d,1.1842582686728258,speed,dotcom,0.975
max_5d,1.2196240696903944,speed,dotcom,0.975
max_30d,1.5546016050730718,speed,dotcom,0.975
max_ltm,1.5521730874107436,speed,dotcom,0.975
avg_ltm,1.3303380698404141,speed,dotcom,0.975
n_breaches,3,floor,dotcom,0.975
N_observations,512,floor,dotcom,0.975
perc_breaches,0.005859375,floor,dotcom,0.975
conf_level,0.994140625,floor,dotcom,0.975
avg_shortfall,-0.026025337633480656,floor,dotcom,0.975
max_shortfall,-0.03060452400075306,floor,dotcom,0.975
costs,0.10444846385890706,floor,dotcom,0.975
peak_to_through,2.512221615427573,floor,dotcom,0.975
max_1d,1.1842582686728258,floor,dotcom,0.975
max_5d,1.2635313415380363,floor,dotcom,0.975
max_30d,1.7827398822697846,floor,dotcom,0.975
max_ltm,1.3846323473741395,floor,dotcom,0.975
avg_ltm,1.2744911564948793,floor,dotcom,0.975
n_breaches,3,cap,dotcom,0.975
N_observations,512,cap,dotcom,0.975
perc_breaches,0.005859375,cap,dotcom,0.975
conf_level,0.994140625,cap,dotcom,0.975
avg_shortfall,-0.029783332031862265,cap,dotcom,0.975
max_shortfall,-0.0344696133233946,cap,dotcom,0.975
costs,0.10042879491731187,cap,dotcom,0.975
peak_to_through,2.2900091706437937,cap,dotcom,0.975
max_1d,1.140885755040379,cap,dotcom,0.975
max_5d,1.2048195142049374,cap,dotcom,0.975
max_30d,1.740588421106445,cap,dotcom,0.975
max_ltm,1.5521730874107436,cap,dotcom,0.975
avg_ltm,1.341499559719679,cap,dotcom,0.975
n_breaches,2,buffer,dotcom,0.975
N_observations,512,buffer,dotcom,0.975
perc_breaches,0.00390625,buffer,dotcom,0.975
conf_level,0.99609375,buffer,dotcom,0.975
avg_shortfall,-0.0245533583465044,buffer,dotcom,0.975
max_shortfall,-0.03060452400075306,buffer,dotcom,0.975
costs,0.11715952169981506,buffer,dotcom,0.975
peak_to_through,2.256684405173139,buffer,dotcom,0.975
max_1d,1.1842582686728258,buffer,dotcom,0.975
max_5d,1.2222359383357482,buffer,dotcom,0.975
max_30d,1.427358256542487,buffer,dotcom,0.975
max_ltm,1.2417384699285947,buffer,dotcom,0.975
avg_ltm,1.2272442748730696,buffer,dotcom,0.975
n_breaches,3,cap_floor,dotcom,0.975
N_observations,512,cap_floor,dotcom,0.975
perc_breaches,0.005859375,cap_floor,dotcom,0.975
conf_level,0.994140625,cap_floor,dotcom,0.975
avg_shortfall,-0.027313700741027836,cap_floor,dotcom,0.975
max_shortfall,-0.0344696133233946,cap_floor,dotcom,0.975
costs,0.10080484499781371,cap_floor,dotcom,0.975
peak_to_through,2.0394559469035984,cap_floor,dotcom,0.975
max_1d,1.140885755040379,cap_floor,dotcom,0.975
max_5d,1.2048195142049374,cap_floor,dotcom,0.975
max_30d,1.740588421106445,cap_floor,dotcom,0.975
max_ltm,1.3846323473741395,cap_floor,dotcom,0.975
avg_ltm,1.2856526463741444,cap_floor,dotcom,0.975
n_breaches,3,speed_floor,dotcom,0.975
N_observations,512,speed_floor,dotcom,0.975
perc_breaches,0.005859375,speed_floor,dotcom,0.975
conf_level,0.994140625,speed_floor,dotcom,0.975
avg_shortfall,-0.026025337633480656,speed_floor,dotcom,0.975
max_shortfall,-0.03060452400075306,speed_floor,dotcom,0.975
costs,0.10417343480588105,speed_floor,dotcom,0.975
peak_to_through,2.512221615427573,speed_floor,dotcom,0.975
max_1d,1.1842582686728258,speed_floor,dotcom,0.975
max_5d,1.2196240696903944,speed_floor,dotcom,0.975
max_30d,1.5546016050730718,speed_floor,dotcom,0.975
max_ltm,1.3846323473741395,speed_floor,dotcom,0.975
avg_ltm,1.2744911564948793,speed_floor,dotcom,0.975
kpf,1,baseline,all,0.975
kpf,1,floor,all,0.975
kpf,1,cap,all,0.975
kpf,1,speed,all,0.975
kpf,1,buffer,all,0.975
kpf,1,speed_floor,all,0.975
kpf,1,cap_floor,all,0.975
n_breaches,25,baseline,all,0.98
N_observations,5549,baseline,all,0.98
perc_breaches,0.004505316273202379,baseline,all,0.98
conf_level,0.9954946837267976,baseline,all,0.98
avg_shortfall,-0.012060236628923096,baseline,all,0.98
max_shortfall,-0.0650322909628894,baseline,all,0.98
costs,0.07527941704261791,baseline,all,0.98
peak_to_through,4.553147301741594,baseline,all,0.98
max_1d,1.1746330989608202,baseline,all,0.98
max_5d,1.603265285716848,baseline,all,0.98
max_30d,2.4002673085744743,baseline,all,0.98
max_ltm,1.7306505553074312,baseline,all,0.98
avg_ltm,1.173963831698386,baseline,all,0.98
n_breaches,26,speed,all,0.98
N_observations,5549,speed,all,0.98
perc_breaches,0.004685528924130474,speed,all,0.98
conf_level,0.9953144710758696,speed,all,0.98
avg_shortfall,-0.015262812149468412,speed,all,0.98
max_shortfall,-0.09639027947694356,speed,all,0.98
costs,0.0750997136597016,speed,all,0.98
peak_to_through,4.553147301741594,speed,all,0.98
max_1d,1.1612103816541286,speed,all,0.98
max_5d,1.3348615414344676,speed,all,0.98
max_30d,1.5005728652816044,speed,all,0.98
max_ltm,2.6720483415667244,speed,all,0.98
avg_ltm,1.2553052863860652,speed,all,0.98
n_breaches,13,floor,all,0.98
N_observations,5549,floor,all,0.98
perc_breaches,0.002342764462065237,floor,all,0.98
conf_level,0.9976572355379347,floor,all,0.98
avg_shortfall,-0.01798003200096201,floor,all,0.98
max_shortfall,-0.0650322909628894,floor,all,0.98
costs,0.08328308240642539,floor,all,0.98
peak_to_through,2.5370660576308643,floor,all,0.98
max_1d,1.1746330989608202,floor,all,0.98
max_5d,1.3462170491247896,floor,all,0.98
max_30d,1.7023708343254735,floor,all,0.98
max_ltm,1.7306505553074312,floor,all,0.98
avg_ltm,1.2037189538277797,floor,all,0.98
n_breaches,25,cap,all,0.98
N_observations,5549,cap,all,0.98
perc_breaches,0.004505316273202379,cap,all,0.98
conf_level,0.9954946837267976,cap,all,0.98
avg_shortfall,-0.012481453136885113,cap,all,0.98
max_shortfall,-0.0650322909628894,cap,all,0.98
costs,0.07476547496302849,cap,all,0.98
peak_to_through,4.3571022317957295,cap,all,0.98
max_1d,1.1746330989608202,cap,all,0.98
max_5d,1.603265285716848,cap,all,0.98
max_30d,2.4002673085744743,cap,all,0.98
max_ltm,1.7306505553074312,cap,all,0.98
avg_ltm,1.1775584796748095,cap,all,0.98
n_breaches,7,buffer,all,0.98
N_observations,5549,buffer,all,0.98
perc_breaches,0.001261488556496666,buffer,all,0.98
conf_level,0.9987385114435033,buffer,all,0.98
avg_shortfall,-0.015278739669257163,buffer,all,0.98
max_shortfall,-0.04278078834974003,buffer,all,0.98
costs,0.09028567533268221,buffer,all,0.98
peak_to_through,3.6425178413932757,buffer,all,0.98
max_1d,1.1612103816541286,buffer,all,0.98
max_5d,1.603265285716848,buffer,all,0.98
max_30d,2.3433077672838643,buffer,all,0.98
max_ltm,1.3845204442459451,buffer,all,0.98
avg_ltm,1.159367828755254,buffer,all,0.98
n_breaches,13,cap_floor,all,0.98
N_observations,5549,cap_floor,all,0.98
perc_breaches,0.002342764462065237,cap_floor,all,0.98
conf_level,0.9976572355379347,cap_floor,all,0.98
avg_shortfall,-0.018790063747042816,cap_floor,all,0.98
max_shortfall,-0.0650322909628894,cap_floor,all,0.98
costs,0.08276914032683598,cap_floor,all,0.98
peak_to_through,2.007731214820803,cap_floor,all,0.98
max_1d,1.1746330989608202,cap_floor,all,0.98
max_5d,1.3462170491247896,cap_floor,all,0.98
max_30d,1.7023708343254735,cap_floor,all,0.98
max_ltm,1.7306505553074312,cap_floor,all,0.98
avg_ltm,1.2106317383978247,cap_floor,all,0.98
n_breaches,14,speed_floor,all,0.98
N_observations,5549,speed_floor,all,0.98
perc_breaches,0.002522977112993332,speed_floor,all,0.98
conf_level,0.9974770228870067,speed_floor,all,0.98
avg_shortfall,-0.016722789258565095,speed_floor,all,0.98
max_shortfall,-0.0650322909628894,speed_floor,all,0.98
costs,0.0832356269664356,speed_floor,all,0.98
peak_to_through,2.5370660576308643,speed_floor,all,0.98
max_1d,1.1612103816541286,speed_floor,all,0.98
max_5d,1.3462170491247896,speed_floor,all,0.98
max_30d,1.5005728652816044,speed_floor,all,0.98
max_ltm,1.7306505553074312,speed_floor,all,0.98
avg_ltm,1.1894048779832238,speed_floor,all,0.98
n_breaches,5,baseline,covid,0.98
N_observations,252,baseline,covid,0.98
perc_breaches,0.01984126984126984,baseline,covid,0.98
conf_level,0.9801587301587301,baseline,covid,0.98
avg_shortfall,-0.022165065681334258,baseline,covid,0.98
max_shortfall,-0.0650322909628894,baseline,covid,0.98
costs,0.08348181700030112,baseline,covid,0.98
peak_to_through,3.160913865546191,baseline,covid,0.98
max_1d,1.1382998407774254,baseline,covid,0.98
max_5d,1.603265285716848,baseline,covid,0.98
max_30d,2.4002673085744743,baseline,covid,0.98
max_ltm,1.7306505553074312,baseline,covid,0.98
avg_ltm,1.2819992878654003,baseline,covid,0.98
n_breaches,5,speed,covid,0.98
N_observations,252,speed,covid,0.98
perc_breaches,0.01984126984126984,speed,covid,0.98
conf_level,0.9801587301587301,speed,covid,0.98
avg_shortfall,-0.04115477899247349,speed,covid,0.98
max_shortfall,-0.09639027947694356,speed,covid,0.98
costs,0.0806292937778534,speed,covid,0.98
peak_to_through,3.1153924802744855,speed,covid,0.98
max_1d,1.137188626270255,speed,covid,0.98
max_5d,1.27174694837722,speed,covid,0.98
max_30d,1.5005728652816042,speed,covid,0.98
max_ltm,2.6720483415667244,speed,covid,0.98
avg_ltm,1.7391032401802098,speed,covid,0.98
n_breaches,3,floor,covid,0.98
N_observations,252,floor,covid,0.98
perc_breaches,0.011904761904761904,floor,covid,0.98
conf_level,0.9880952380952381,floor,covid,0.98
avg_shortfall,-0.034005211026308955,floor,covid,0.98
max_shortfall,-0.0650322909628894,floor,covid,0.98
costs,0.08931244345384882,floor,covid,0.98
peak_to_through,1.5388783010883829,floor,covid,0.98
max_1d,1.1157407573536275,floor,covid,0.98
max_5d,1.2945431692665812,floor,covid,0.98
max_30d,1.5388783010883829,floor,covid,0.98
max_ltm,1.7306505553074312,floor,covid,0.98
